Timestamp,CPUUtilization,NetworkIn_MB,NetworkOut_MB,DiskReadBytes_MB,DiskWriteBytes_MB,DiskReadOps,DiskWriteOps,StatusCheckFailed,EBSBurstBalance_MB,EBSVolumeReadBytes_MB,EBSVolumeWriteBytes_MB,EBSVolumeReadOps,EBSVolumeWriteOps,EBSVolumeTotalIOs,EBSConsumedReadOps,EBSConsumedWriteOps,EBSConsumedIOs,EBSConsumedReadBytes_MB,EBSConsumedWriteBytes_MB,MemoryUtilization,DiskQueueLength,Latency_ms,RunningProcesses,ActiveConnections
2/17/2025 13:10,38.56,38.13,25.34,2.98,18.41,311,456,0,64.4,12.87,4.74,409,120,529,409,97,507,11.21,5.63,29.49,0.21,39.41,50,67
2/17/2025 13:15,31.01,28.29,21.03,2.69,12.5,252,416,0,78.39,7.11,11.84,217,293,510,233,307,540,6.9,12.89,26.06,1.41,-0.53,45,148
2/17/2025 13:20,27.93,16.4,52.7,2.15,6.49,240,240,0,103.36,0.29,10.47,218,359,577,220,422,643,0.29,10.29,20.73,0.47,5.43,35,119
2/17/2025 13:25,35.5,34.51,53.81,2.1,17.6,274,382,0,60.29,10.58,11.03,179,217,396,195,258,453,9.07,12.11,25.67,0.66,26.74,43,105
2/17/2025 13:30,38.51,15.82,41.42,2.85,15.15,324,353,0,74.73,17.77,16.97,328,337,665,350,310,661,21.24,19.09,29.76,0.55,34.54,44,40
2/17/2025 13:35,23.82,12.1,30.63,1.49,7.01,308,357,0,61.66,5.6,5.88,275,158,433,296,163,459,6.54,6.15,16.19,0.34,28.16,22,55
2/17/2025 13:40,27.58,13.63,54.86,1.08,12.89,230,192,0,65.04,10.75,8.67,370,358,728,443,341,785,9.55,10.22,20.34,1.3,38.41,40,58
2/17/2025 13:45,26.56,7.57,13.69,2.4,2.98,268,240,0,63.11,2.39,9.39,240,333,573,220,321,542,2.15,9.89,16.84,0.7,23.15,30,73
2/17/2025 13:50,34.54,33.15,26.77,1.98,10.56,292,275,0,77.62,12.28,8.48,374,343,717,311,367,678,13.55,8.95,29.93,0.26,35.32,28,71
2/17/2025 13:55,26.61,16.1,46.7,1.08,12.13,163,282,0,97.14,7.12,2.72,190,92,282,219,106,325,8.05,3.13,19.83,0.44,16.95,30,31
2/17/2025 14:00,22.06,7.53,36.69,2.04,5.15,280,146,0,84.34,4.96,3.65,99,116,215,97,103,201,5.6,4.33,17.17,0.67,11.62,23,20
2/17/2025 14:05,36.77,32.94,55.43,2.75,12.67,256,396,0,85.96,4.91,0.8,221,228,449,254,194,448,4.35,0.76,30.16,1.17,42.01,48,80
2/17/2025 14:10,25.63,9.17,45.36,2.31,12.66,161,254,0,59.71,9.63,8.59,194,210,404,185,228,414,8.94,7.24,15.9,0.76,13.48,21,12
2/17/2025 14:15,14.84,9.85,28.72,1.45,3.61,289,162,0,53.01,1.48,6.67,115,157,272,135,141,276,1.29,7.8,10.83,0.48,2.48,14,66
2/17/2025 14:20,31.27,25.59,52.72,0.97,3.72,117,308,0,87.38,1.12,11.39,307,202,509,367,180,548,1.17,12.32,22.65,0.7,25.49,41,151
2/17/2025 14:25,39.92,34.37,74.15,3.87,8.85,155,330,0,40.76,8.48,4.77,232,259,491,228,293,521,7.46,5.25,30.6,0.9,24.02,58,164
2/17/2025 14:30,32.63,25.84,31.57,2.33,6.95,172,215,0,49.12,1.16,14.83,236,380,616,189,394,584,1.33,13.46,27.24,0.96,26.17,42,37
2/17/2025 14:35,29.6,7.18,25.45,2.17,1.08,170,243,0,87.18,5.11,8.81,293,303,596,332,244,576,5.74,7.84,25.49,0.99,24.39,42,61
2/17/2025 14:40,29.54,26.24,27.35,0.4,3.89,173,109,0,66.07,9.99,13.07,322,214,536,359,192,552,8.91,14.84,20.98,0.99,24.92,32,88
2/17/2025 14:45,30.48,16.26,48.11,1.12,2.01,153,237,0,62.25,1.24,0.53,240,202,442,209,196,405,1.41,0.43,24.3,1.32,45.35,41,118
2/17/2025 14:50,35.46,25.89,37.6,2.12,2.63,234,266,0,60.78,1.72,4.41,239,168,407,204,150,354,1.76,4.58,23.48,1.21,40.14,40,93
2/17/2025 14:55,28.51,10.65,21.76,2.4,13.87,111,418,0,75.44,6.82,9.94,308,246,554,274,272,546,7.13,9.92,17.97,0.34,38.35,37,142
2/17/2025 15:00,36.09,11.39,54.97,3.3,9.36,176,248,0,46.23,11.97,5.4,406,134,540,344,139,484,11.84,6.03,30.45,0.71,28.27,29,23
2/17/2025 15:05,29.38,13.76,47.33,0.76,9.63,161,180,0,49.41,10.57,1.15,306,273,579,296,275,572,12.62,1.33,26.17,1.21,27.16,43,140
2/17/2025 15:10,23.9,8.61,34.39,2.07,11.31,314,390,0,104.12,3.06,8.35,138,355,493,158,317,475,3.14,8.51,14.9,0.41,34.57,33,71
2/17/2025 15:15,26.64,18.83,42.29,0.36,7.22,125,139,0,104.75,9.86,11.16,160,270,430,158,309,468,9.9,9.17,22.4,0.59,9.12,25,99
2/17/2025 15:20,27.14,23.05,47.74,1.69,8.59,149,137,0,97.97,7.89,6.31,377,177,554,325,207,533,6.81,7.4,22.83,0.58,7.21,22,95
2/17/2025 15:25,24.04,16.82,34.81,2.03,9.75,168,170,0,98.58,4.32,8.81,322,183,505,370,174,544,3.72,7.55,17.83,1.12,-3.66,30,37
2/17/2025 15:30,27.9,3.66,20.15,0.84,1.81,300,306,0,60.34,1.46,9.77,201,377,578,206,346,552,1.55,10.27,23.02,1.27,9.52,36,99
2/17/2025 15:35,28.7,3.7,32.91,2.82,1.71,322,138,0,48.32,7.17,14.28,219,206,425,254,219,474,6.62,12.49,24.86,0.49,20.37,23,38
2/17/2025 15:40,26.01,6.54,24.55,1.79,12.33,215,208,0,89.05,3,5.78,159,267,426,168,254,423,2.43,5.14,16.7,0.49,13.98,30,75
2/17/2025 15:45,43.38,35.44,34.95,1.89,3.28,258,289,0,42.73,14.47,8.27,326,322,648,312,384,696,12.87,7.98,33.77,1.45,37.02,62,65
2/17/2025 15:50,33.64,30.98,36.48,0.38,10.94,203,352,0,62.45,6.44,9.71,135,278,413,137,267,404,7.53,8.42,27.87,0.33,29.92,44,93
2/17/2025 15:55,29.26,22.36,26.41,1.39,1.29,274,236,0,64.94,12.86,12.29,183,283,466,203,323,526,14.1,13.44,22.8,1.09,8.59,24,121
2/17/2025 16:00,24.42,7.08,19.25,0.67,3.31,88,142,0,91.05,10.72,1.95,181,285,466,215,292,507,9.35,1.81,20.76,0.37,24.76,31,54
2/17/2025 16:05,29.69,12.09,41.78,1.13,6.63,67,280,0,41.89,6.51,2.49,346,313,659,399,319,718,6.08,2.29,20.39,0.28,19.03,30,104
2/17/2025 16:10,29.54,10.07,23.38,0.77,10.27,217,375,0,68.48,1.5,12.54,168,324,492,166,381,548,1.58,11.31,22.41,1.38,39.11,39,132
2/17/2025 16:15,27.54,8.67,41.91,1.23,10.32,256,204,0,106.74,12.35,4.26,414,111,525,404,128,532,14.17,3.74,18.41,0.93,15.67,27,33
2/17/2025 16:20,30.64,21.19,39.91,2.14,7.07,276,233,0,77.89,2.34,7.92,128,250,378,140,245,385,2.17,7.26,20.55,1.34,20.28,35,31
2/17/2025 16:25,33.5,26.64,65.65,0.79,6.39,142,305,0,47.56,13.79,6.52,261,302,563,220,348,569,14.63,6.81,20.34,0.25,48.21,32,72
2/17/2025 16:30,19.91,2.41,12.87,1.17,5.27,133,178,0,99.28,8.69,4.04,350,305,655,352,302,655,9.7,3.32,16.07,0.73,26.35,24,87
2/17/2025 16:35,35.35,25.75,41.07,3.34,12.75,143,299,0,95.96,2.07,17.01,135,424,559,137,349,486,1.84,16.62,21.78,0.94,5.07,46,159
2/17/2025 16:40,37.31,8.99,41.94,1.16,15.19,147,409,0,57.76,3.64,18.28,309,343,652,369,401,770,3.84,14.69,27.05,0.21,32.97,32,171
2/17/2025 16:45,35.69,17.3,59.23,0.71,14.66,146,372,0,94.63,15.58,16.5,335,366,701,368,338,706,16.23,13.92,27.42,1.39,19.48,38,147
2/17/2025 16:50,43.14,29.11,47.76,3.87,7.03,91,323,0,79.25,17.86,2.48,289,271,560,283,292,576,18.27,2.04,35.28,0.67,35.79,61,119
2/17/2025 16:55,24.64,23.45,23.6,1.97,3.02,254,129,0,67.77,5.36,4.99,176,114,290,205,93,298,5.77,4.87,14.85,0.92,32.14,28,86
2/17/2025 17:00,32.05,19.22,26.39,1.51,13.92,257,422,0,70.47,4.35,1.68,171,194,365,145,171,317,3.5,2.01,27.63,0.35,36.53,36,134
2/17/2025 17:05,22.19,3.75,31.35,0.58,5.61,65,180,0,81.78,5.58,5.75,213,144,357,190,115,306,6.37,6.08,13.58,0.23,26.26,33,33
2/17/2025 17:10,21.93,13.51,24.9,2.17,3.57,241,134,0,46.58,6.25,3.73,176,210,386,178,216,394,5.95,4.46,14.91,0.97,5.45,23,103
2/17/2025 17:15,34.9,8.22,19.12,3.33,15.89,226,379,0,59.11,11.37,9.12,386,281,667,421,237,659,11.55,10.09,21.91,0.76,26.18,43,59
2/17/2025 17:20,33.28,8.58,26.16,1.65,9.89,208,211,0,92.14,15.93,2.06,375,93,468,393,110,504,17.27,2.39,26.79,0.58,27.95,42,76
2/17/2025 17:25,31.69,6.75,24.96,2.89,6.96,128,246,0,40.17,4.43,14.25,151,237,388,140,209,350,4.05,11.88,20.39,1.38,13.34,38,122
2/17/2025 17:30,27.85,9.39,27.73,1.78,3.04,300,328,0,78.73,9.81,2.52,315,262,577,377,277,655,10.24,2.55,18.86,0.8,35.21,38,17
2/17/2025 17:35,23.74,9.22,23.02,1.54,2.49,232,296,0,101.47,10.23,9.34,260,311,571,266,302,569,9.05,10.64,18.5,0.38,16.9,29,47
2/17/2025 17:40,26.06,9,36.29,0.75,0.46,267,132,0,108.32,0.33,11.16,192,380,572,185,424,609,0.28,10.96,16.09,1.16,55.29,32,70
2/17/2025 17:45,39.43,27.15,55.19,2.29,12.73,140,398,0,45.7,11.15,13.99,179,243,422,196,203,399,11.18,12.25,25.2,0.95,26.98,48,56
2/17/2025 17:50,35.76,28.55,52.82,0.36,16.26,299,267,0,64.03,8.56,10.98,309,208,517,248,170,418,8.57,12.81,31.86,1.05,29.07,52,146
2/17/2025 17:55,23.44,4.62,28.58,1.08,10.82,116,184,0,110.39,5.34,9.08,126,357,483,124,416,541,5.46,7.72,19.27,0.72,15.11,25,97
2/17/2025 18:00,34.6,16.89,40.14,3.07,15.54,282,290,0,94.31,4.98,8.6,308,275,583,270,268,538,4.83,8.52,25.74,1.2,32.86,45,108
2/17/2025 18:05,36.95,12.16,58.12,1.07,15.55,153,446,0,40.58,11.12,12.59,325,218,543,300,220,520,10.09,14.5,23.76,1.28,25.77,32,68
2/17/2025 18:10,28.96,9.65,45.19,2.43,14.12,117,425,0,84.26,5.72,9.6,284,152,436,230,135,365,5.97,10.51,22.76,1.19,29.88,37,107
2/17/2025 18:15,30.54,6.36,44.28,2.71,13.88,77,287,0,67.66,12.87,6.08,412,211,623,407,249,656,10.91,6.99,25,1.39,16.01,26,107
2/17/2025 18:20,32.39,5.64,62.31,2.48,6.08,242,116,0,88.08,8.42,3.09,355,259,614,334,228,562,9.61,2.82,20.95,0.64,15.28,29,157
2/17/2025 18:25,20.85,13.71,30.1,1.73,1.33,155,124,0,117.29,6.7,3.51,340,181,521,344,150,494,7.53,3.81,16.88,0.44,12.77,26,100
2/17/2025 18:30,32.64,8.64,41,2.32,8.39,211,276,0,74.69,12.18,9.13,256,191,447,275,165,441,13.16,8.38,20.68,0.26,29.59,35,144
2/17/2025 18:35,28.84,5.15,33.21,2.19,6.07,152,217,0,83.03,1.64,1.44,187,170,357,211,175,386,1.8,1.17,24.93,0.47,16.44,24,144
2/17/2025 18:40,29.55,9.77,15.61,2.29,12.97,254,325,0,87.89,2.47,7.51,159,312,471,162,254,416,2.43,6.99,20.12,1.29,15.24,24,66
2/17/2025 18:45,19.12,16,27.89,0.9,7.09,290,303,0,82.46,2.59,1.58,287,236,523,325,242,567,2.16,1.45,15.88,0.81,33.54,18,47
2/17/2025 18:50,34.22,31.74,36.88,0.5,1.54,133,236,0,59.91,10.64,1.32,312,225,537,370,213,583,10.11,1.2,28.31,1.05,27.42,28,85
2/17/2025 18:55,35.55,28.96,36.35,3.55,11.83,200,244,0,91.07,13.89,6.62,382,152,534,376,142,518,11.76,6.42,23.8,1.16,27.04,45,55
2/17/2025 19:00,31.63,22.9,50.6,1.52,12.28,268,406,0,59.03,6.54,7.71,354,322,676,341,319,660,7.84,6.59,24.87,0.74,38.04,33,81
2/17/2025 19:05,31.3,7.82,59.16,1.82,8.54,189,356,0,66.95,15.38,7.84,431,254,685,471,237,709,17.03,8.44,25.13,0.67,35.06,46,72
2/17/2025 19:10,30.14,18.91,38.81,1.45,11.05,100,248,0,69.69,11.6,1.1,368,119,487,337,127,464,13.05,1.15,24.21,1.06,31.96,37,48
2/17/2025 19:15,22.39,11.79,15.22,1.57,5.13,238,102,0,114.56,7.53,4.76,261,173,434,217,190,407,6.19,5.46,13.46,0.87,20.29,26,95
2/17/2025 19:20,39.34,22.36,64.72,3.43,16.57,184,432,0,35.7,2.85,12.53,288,224,512,248,190,438,2.38,11.64,35.02,1.12,49.72,32,138
2/17/2025 19:25,21.3,9.57,29.28,0.97,4.65,190,269,0,104.73,2.75,5.47,223,331,554,187,282,469,3.06,4.7,15.41,0.94,15.82,30,93
2/17/2025 19:30,26.78,22.98,14.22,2.38,6.6,316,271,0,77.81,8.76,11.78,177,315,492,147,299,447,8.88,12.13,21.01,0.61,6.27,30,128
2/17/2025 19:35,23.54,20.94,35.95,0.53,0.92,119,175,0,93.17,11,4.09,192,315,507,225,310,536,9.3,4.32,19.79,1,4.49,34,23
2/17/2025 19:40,32.67,18.12,41.51,1.79,4.21,210,307,0,82.22,15.22,3.4,358,183,541,408,180,588,15.85,3.99,23.15,0.34,25.11,38,73
2/17/2025 19:45,28.48,27.63,31.92,2,2.57,172,238,0,68.84,8.45,3.66,316,119,435,254,131,385,7.06,4.12,22.29,0.16,28.36,27,91
2/17/2025 19:50,28.33,26.01,53.32,0.66,2.48,269,232,0,55.01,3.7,14.03,146,435,581,134,451,586,3.4,11.85,19.47,0.83,33.24,40,86
2/17/2025 19:55,29.3,21.43,22.42,2.76,5.56,216,257,0,98.68,11.78,5.64,301,110,411,273,108,381,9.9,5.96,23.66,1.05,16.3,31,74
2/17/2025 20:00,21.36,7.09,28.48,1.25,9.66,194,216,0,76.54,8.22,6.06,255,295,550,281,303,585,7.64,4.92,18.23,0.9,9.16,18,79
2/17/2025 20:05,23.99,17.42,45.07,0.75,1.43,281,85,0,74.74,3.3,1.45,314,273,587,320,232,553,3.22,1.42,20.32,1.15,7.37,25,19
2/17/2025 20:10,21.95,17.67,33.42,0.98,6.92,277,340,0,93.61,1.64,1.65,81,211,292,75,227,303,1.78,1.94,13.81,1.07,26.93,22,29
2/17/2025 20:15,24.8,21.06,15.5,1.47,3.07,217,182,0,66.69,6.16,10.65,347,267,614,395,311,706,5.59,10.79,16.61,0.87,6.11,21,118
2/17/2025 20:20,20.46,9.35,37.96,1.05,1.12,104,203,0,68.13,2.17,0.89,155,267,422,179,258,437,1.76,0.91,15.82,0.8,3.44,23,13
2/17/2025 20:25,25.37,2.74,28.08,1.26,9.03,75,366,0,88.98,3.86,11.96,206,175,381,233,208,441,3.28,13.3,17.81,0.35,17.97,22,30
2/17/2025 20:30,17.51,2.51,25.28,0.95,5.32,219,166,0,62.44,1.64,5.21,240,157,397,230,183,414,1.89,5.48,12.6,0.17,31.03,15,18
2/17/2025 20:35,17.87,17.47,20.77,1.45,1.73,240,228,0,103.49,6.02,7.43,278,213,491,270,197,467,5.75,6.34,14.56,0.51,-1.91,16,40
2/17/2025 20:40,16.67,2.44,31.8,0.63,8.11,89,141,0,64.3,3.87,4.28,158,95,253,153,93,247,3.93,4.28,11.33,0.45,17.25,22,44
2/17/2025 20:45,26.01,20.12,35.13,1.46,6.75,239,287,0,93.97,10.42,6.5,287,360,647,286,313,600,8.34,7.77,18.59,1.28,23.03,29,22
2/17/2025 20:50,24.71,18.34,40.83,1.67,5.67,180,169,0,45.88,7.7,0.74,257,79,336,278,87,365,8.43,0.64,21.07,0.69,5.79,28,35
2/17/2025 20:55,18.94,18.76,15.28,1.02,4.29,203,135,0,51.31,4.38,2.19,153,243,396,167,211,379,3.82,1.82,16.65,0.76,31.38,19,66
2/17/2025 21:00,16.66,9.12,17.05,1.07,1.62,92,133,0,98.97,2.64,0.3,175,69,244,196,68,264,2.54,0.3,14.33,0.33,11.75,24,54
2/17/2025 21:05,20.57,18.09,19.8,0.56,8.8,98,296,0,54.2,1.38,6.83,225,118,343,206,120,326,1.54,7.9,18.23,0.43,-2.73,30,77
2/17/2025 21:10,19.13,10.8,31,1.36,3.15,76,302,0,59.87,2.3,0.91,277,288,565,321,317,638,2.02,0.84,13.53,0.64,-2.62,18,94
2/17/2025 21:15,26.82,17.28,21.99,0.74,5.96,224,239,0,38.98,11.31,12.05,195,172,367,206,171,377,12.31,12.56,22.35,1.2,17.89,23,28
2/17/2025 21:20,23.52,16.64,34.02,2.2,3.96,101,99,0,65.3,5.18,6.37,129,349,478,126,376,503,5.32,6.6,16.2,0.44,11.63,22,16
2/17/2025 21:25,18.27,7.02,33.98,0.56,7.4,220,195,0,53.73,8.62,6.63,172,349,521,174,388,562,10.22,7.76,13.58,0.8,10.94,23,17
2/17/2025 21:30,15.74,4.19,10.75,0.3,3.96,61,210,0,71.07,4.89,3.49,102,137,239,86,133,220,4.47,2.84,12.96,0.1,1.01,16,24
2/17/2025 21:35,20.15,12.7,10.64,2.01,4.34,215,283,0,64.24,5.87,9.43,265,238,503,244,267,512,5.54,7.67,16.83,0.65,33.22,19,38
2/17/2025 21:40,15.44,9.63,29.7,0.68,1.97,206,260,0,117.29,3.7,4.82,130,167,297,133,155,289,4.24,5.51,11.65,0.4,10.97,14,55
2/17/2025 21:45,23.93,21.49,46.31,1.94,9.95,298,350,0,73.33,9.76,6.85,323,200,523,376,208,584,11.57,6.9,18.4,0.81,14.5,23,97
2/17/2025 21:50,15.96,11.41,11.46,1.35,2.6,232,226,0,86.31,1.79,0.23,194,145,339,164,116,281,2.06,0.23,12.76,0.56,18.03,18,36
2/17/2025 21:55,16.45,5.85,12.08,0.41,1.48,129,91,0,51.28,6.26,8.18,131,300,431,134,340,474,6.62,8.81,12.12,0.53,-7.94,15,76
2/17/2025 22:00,21.07,15.81,16.19,0.54,2.07,196,121,0,87.74,0.64,8,236,312,548,205,324,529,0.63,7.45,13.76,0.84,36.09,28,63
2/17/2025 22:05,20.19,14.9,10.33,0.35,2.15,259,284,0,80.82,7.4,2.27,134,221,355,128,228,356,6.18,1.88,14.66,0.83,25.48,23,62
2/17/2025 22:10,18.42,16.9,15.36,1.19,5.7,83,281,0,118.51,2.16,2.75,111,129,240,108,122,230,2.56,3.1,14.88,0.11,12.79,24,89
2/17/2025 22:15,15.94,2.63,14.35,0.43,7.44,57,284,0,95.72,6.2,6.89,332,171,503,327,160,488,5.65,7.88,11.99,0.44,1.86,17,51
2/17/2025 22:20,23.08,20.7,27.96,1.53,8.06,171,275,0,57.86,2.96,2.3,163,308,471,160,368,528,2.57,2.72,18.84,0.85,26.13,30,105
2/17/2025 22:25,20.75,5.76,16.38,1.83,5.88,164,330,0,115.12,5.31,6.48,186,201,387,173,175,348,4.72,7.07,17.58,0.88,22.97,24,72
2/17/2025 22:30,15.14,6.58,29.99,0.91,3.15,290,132,0,70.41,5.08,4.44,247,115,362,197,98,296,5.44,4.93,10,0.71,12.78,12,75
2/17/2025 22:35,14.74,9.96,15.3,0.77,3.86,167,111,0,70.89,6.21,1.3,206,297,503,200,245,445,5.93,1.31,10.54,0.48,11.77,21,52
2/17/2025 22:40,14.59,10.08,13.77,0.42,2.58,149,111,0,57.45,2.13,1.88,89,90,179,80,73,153,2.18,1.9,10,0.1,8.37,14,63
2/17/2025 22:45,20.09,8.09,35.89,1.12,1.1,138,161,0,53.62,8.6,3.69,227,206,433,271,215,486,8.65,3.24,13.19,0.93,-1.88,26,53
2/17/2025 22:50,14.66,9.21,14.15,0.83,1.08,220,172,0,47.38,5.08,4.97,249,211,460,240,232,472,5.79,4.09,12.38,0.13,10.35,15,35
2/17/2025 22:55,22.54,9.28,39.91,0.51,8.07,254,173,0,66.25,8.82,6.87,377,276,653,431,289,720,8.64,6.35,20.16,0.64,8.15,29,42
2/17/2025 23:00,16.71,10.17,32.3,0.76,3.87,128,240,0,84.1,1.37,4.11,209,171,380,200,194,394,1.45,4.84,11.15,0.74,34.85,20,46
2/17/2025 23:05,23.36,9.04,35.72,1.03,10.21,254,206,0,110.57,2.55,6,196,176,372,208,145,354,2.37,6.71,17.77,0.35,15.44,30,30
2/17/2025 23:10,18.08,12.31,25.49,1.03,0.69,291,56,0,60.34,0.73,2.99,60,112,172,60,107,167,0.65,2.85,11.09,0.83,16.67,14,14
2/17/2025 23:15,18.85,5.61,28.08,1.35,1.01,201,216,0,78.31,6.44,4.05,174,122,296,208,117,325,7.54,4.79,16.34,0.6,13.52,18,70
2/17/2025 23:20,19.1,7.21,36.39,0.88,2.94,210,147,0,56.31,4,5.44,289,311,600,259,365,624,4.56,6.28,14.15,0.45,0.05,15,85
2/17/2025 23:25,22.74,12.35,31.9,1.69,5.48,268,127,0,42.28,1.33,5.05,280,320,600,331,353,685,1.43,5.66,17.42,0.66,5.82,22,34
2/17/2025 23:30,18.57,3.2,17.15,1.68,6.77,225,193,0,76.65,5.84,2.71,238,169,407,227,166,393,6.25,3.22,13,0.52,2.29,20,18
2/17/2025 23:35,19.92,13.54,13.32,1.66,7.98,66,241,0,67.41,7.44,2.57,281,166,447,227,168,396,8.5,2.62,16.54,0.31,24.3,26,36
2/17/2025 23:40,20.37,15.62,17.12,1,7.55,269,146,0,104.72,6.29,5.3,283,126,409,236,110,347,5.63,5.5,13.07,0.15,28.89,26,25
2/17/2025 23:45,23.03,7.43,38.4,1.74,9.16,68,332,0,54.09,9.03,10.67,295,262,557,320,223,544,10.27,8.57,18.43,0.77,23.93,23,86
2/17/2025 23:50,19.71,3.74,18.84,1.23,1.1,301,163,0,98.74,6.6,3.2,209,121,330,225,119,345,6.9,3.09,17.71,0.56,25.71,27,11
2/17/2025 23:55,22.12,9.74,20.95,1.86,7.35,287,357,0,103.59,6.82,5.42,181,226,407,171,200,371,7.76,5.92,15.88,1.01,20.4,24,65
2/18/2025 0:00,14.1,5.36,17.12,0.5,2.87,80,302,0,86.14,2.85,4.03,110,117,227,110,117,228,2.49,4.6,10,0.55,21.69,16,64
2/18/2025 0:05,22.48,13.76,40.56,0.49,0.91,217,176,0,84.21,1.31,5.27,239,111,350,249,119,368,1.11,5.61,14.27,0.47,18.34,21,85
2/18/2025 0:10,20.06,10.06,15.89,0.32,4.46,61,281,0,63.08,4.43,3.73,339,297,636,329,262,591,5.06,4.23,12.24,0.33,16.62,20,20
2/18/2025 0:15,22.09,4.3,43.51,1.26,3.95,286,291,0,52.9,3.66,10.92,331,371,702,312,407,720,4.38,12.34,14.57,0.78,8.7,28,97
2/18/2025 0:20,19.37,18.63,33.27,0.5,4.17,239,135,0,82.89,8.3,6.62,297,181,478,291,207,499,7.12,5.85,16.48,0.93,12.04,16,43
2/18/2025 0:25,18.88,18.17,22.58,0.61,4.19,270,144,0,90.44,2.41,3.9,78,336,414,73,354,428,2.27,3.36,15.52,0.57,20.16,15,29
2/18/2025 0:30,18.06,9.08,24.19,1.24,8.21,163,180,0,117.42,5.5,8.78,189,319,508,215,285,501,5.52,8.38,12.87,0.73,-6.04,19,11
2/18/2025 0:35,25.67,14.01,38.55,1.24,7.03,118,186,0,83.32,7.05,2.53,293,322,615,284,271,556,7.69,2.63,17.27,1.06,6.88,27,112
2/18/2025 0:40,14.67,1.68,28.08,0.75,0.49,284,254,0,67.48,0.93,0.79,84,257,341,71,239,311,1.11,0.78,10,0.49,6.02,19,35
2/18/2025 0:45,20.33,9.4,11.47,1.82,4.98,117,259,0,107.41,8.33,9.08,139,347,486,130,404,535,9.46,10.01,12.64,0.9,11.67,24,80
2/18/2025 0:50,19.9,15.74,22.14,1.63,5.68,81,301,0,57.86,3.99,2.38,153,314,467,134,369,504,4.14,2.56,17.45,0.46,1.86,28,25
2/18/2025 0:55,21.45,3.17,42.17,0.94,5.55,207,124,0,70.78,6.7,6.76,232,345,577,247,344,592,6.23,6.41,17.71,0.79,20.85,23,69
2/18/2025 1:00,15.9,3.13,21.58,1.59,6.74,280,227,0,124.42,6.67,5.94,171,184,355,194,210,405,5.95,5.65,13.16,0.66,15.91,16,48
2/18/2025 1:05,14.57,5.47,23.53,1.29,3.89,152,152,0,74.5,0.77,0.99,185,204,389,181,206,388,0.83,1.16,11.32,0.32,21.4,19,70
2/18/2025 1:10,15.76,13.61,14.21,0.6,2.96,106,309,0,84.77,7.31,6.45,355,149,504,417,133,550,6.8,5.16,13.69,0.68,25.27,20,25
2/18/2025 1:15,22.75,13.71,35.81,1.94,7.15,229,230,0,54.46,4.65,2.21,337,78,415,360,71,432,5.43,2.08,19.79,0.62,-2.35,23,67
2/18/2025 1:20,19.68,13.56,11.87,1.34,4.22,167,196,0,67.97,8.3,4.69,271,182,453,310,215,526,9.41,5.11,16.64,0.76,15.87,25,93
2/18/2025 1:25,15.95,14.12,13.69,0.51,4.64,80,320,0,75.84,4.15,2.44,300,293,593,308,270,579,3.66,2.41,10.55,0.77,11.08,13,11
2/18/2025 1:30,17.88,13.15,12.52,0.96,7.25,73,247,0,96.75,5.72,8.38,310,212,522,299,198,498,5.28,9.34,13.91,0.44,14.2,23,72
2/18/2025 1:35,15.71,5.23,19.29,0.35,6.05,218,230,0,111.99,6.34,6.58,322,227,549,287,218,505,5.35,5.81,12.15,0.63,26.72,20,47
2/18/2025 1:40,25.61,25.59,45.78,2.49,3.76,108,125,0,40.93,0.69,7.39,195,282,477,214,242,456,0.65,8.54,20.85,0.28,30.09,35,125
2/18/2025 1:45,22.61,4.15,13.51,2.15,6.33,76,299,0,109.4,4.41,5.53,167,134,301,167,137,304,5.19,6.48,16.79,1.01,6.99,20,61
2/18/2025 1:50,12.79,11.13,18.28,0.94,4.29,268,92,0,108.33,1.46,6.08,217,184,401,228,178,407,1.21,5.29,11.29,0.08,0.91,13,38
2/18/2025 1:55,20.59,2.67,19.4,1.73,9.23,298,252,0,88.31,3.31,3.97,325,155,480,359,151,511,3.46,3.19,18.48,0.96,6,27,64
2/18/2025 2:00,23.94,15.8,19.85,0.42,2.38,165,101,0,66.36,1.87,6.96,88,330,418,91,324,416,1.98,7.79,19.83,1.12,8.35,20,17
2/18/2025 2:05,24.37,12.48,34.2,1.08,8.01,77,269,0,111.48,6.3,3.41,346,270,616,309,240,549,6.33,3.74,19.84,0.43,16.61,35,60
2/18/2025 2:10,20.53,8.27,10.73,0.65,6.8,252,274,0,46.31,4.07,1.86,219,189,408,216,163,380,4.25,2.1,18.42,0.28,14.05,23,78
2/18/2025 2:15,21.54,20.49,40.06,0.48,9.73,172,227,0,39.82,10.01,7.99,388,296,684,420,326,747,11.63,9.31,16.24,0.85,41.84,19,99
2/18/2025 2:20,22.18,13.42,20.83,1.42,6.03,223,147,0,50.88,7.16,6.44,333,152,485,306,133,440,7.13,7.68,14.38,0.86,-1.34,29,81
2/18/2025 2:25,19.97,3.66,38.56,0.34,7.88,68,177,0,62.96,4.95,1.47,186,251,437,182,201,384,5.17,1.64,13.9,0.56,7.17,18,75
2/18/2025 2:30,21.71,3.41,30.58,0.22,10.29,278,379,0,95.31,2.03,8.14,191,347,538,209,313,523,1.81,7.02,19.51,0.24,21.79,19,33
